"iGEM_ID";"composition";"Locus";"Type";"length"
"BBa_K543011";"BBa_K317037";"44--1042";"brick";1042
"BBa_K175024";"B0012";"1375--1415";"brick";1415
"BBa_K543011";"BBa_C0062";"62--817";"brick";1042
"BBa_K175024";"B0030";"538--552";"brick";1415
"BBa_K543011";"BBa_B0015";"851--979";"brick";1042
"BBa_K543011";"BBa_B0010";"851--930";"brick";1042
"BBa_K175024";"Stop";"432--432";"stop";1415
"BBa_K543011";"BBa_R0062";"988--1042";"brick";1042
"BBa_K175024";"Stop";"1408--1408";"stop";1415
"BBa_K175024";"-35";"137--142";"reg";1415
"BBa_K543011";"BBa_B0012";"939--979";"brick";1042
"BBa_K175024";"-10";"161--166";"reg";1415
"BBa_K543011";"BBa_J23100";"1--35";"brick";1042
"BBa_K175024";"-35";"495--500";"reg";1415
"BBa_K543011";"BBa_B0034";"44--55";"brick";1042
"BBa_K175024";"-10";"518--523";"reg";1415
"BBa_K543013";"BBa_K317037";"1--999";"brick";1875
"BBa_K543013";"BBa_K283030";"1008--1875";"brick";1875
"BBa_K175024";"RBS-1\Strong";"538--552";"rbs";1415
"BBa_K543013";"BBa_C0062";"19--774";"brick";1875
"BBa_K175024";"RBS";"545--549";"rbs";1415
"BBa_K175024";"CAP binding site";"89--126";"wiggle";1415
"BBa_K175024";"LacI binding site";"166--200";"wiggle";1415
"BBa_K543013";"BBa_K283008";"1026--1738";"brick";1875
"BBa_K175024";"OR1 lambda";"456--472";"wiggle";1415
"BBa_K543013";"BBa_K094100";"1026--1720";"brick";1875
"BBa_K175024";"OR2 lambda";"480--496";"wiggle";1415
"BBa_K543013";"BBa_B0015";"808--936";"brick";1875
"BBa_K175024";"OR1 434";"503--516";"wiggle";1415
"BBa_K543013";"BBa_B0010";"808--887";"brick";1875
"BBa_K543013";"BBa_B0010";"1747--1826";"brick";1875
"BBa_K543013";"BBa_R0062";"945--999";"brick";1875
"BBa_K175024";"T7 TE";"406--425";"h_pin";1415
"BBa_K543013";"BBa_B0012";"896--936";"brick";1875
"BBa_K175024";"T7 TE";"1382--1401";"h_pin";1415
"BBa_K543013";"BBa_B0012";"1835--1875";"brick";1875
"BBa_K543013";"BBa_B0034";"1--12";"brick";1875
"BBa_K175024";"PolyA";"426--439";"polya";1415
"BBa_K543013";"BBa_B0034";"1008--1019";"brick";1875
"BBa_K175024";"PolyA";"1402--1415";"polya";1415
"BBa_K544001";"BBa_J23103";"1--35";"brick";682
"BBa_K175024";"GFP protein";"559--1278";"protein";1415
"BBa_K544001";"BBa_B0034";"44--55";"brick";682
"BBa_K544002";"BBa_J23109";"1--35";"brick";682
"BBa_K175025";"K175020";"1--1048";"brick";1988
"BBa_K544002";"BBa_B0034";"44--55";"brick";682
"BBa_K175025";"S03335";"1057--1988";"brick";1988
"BBa_K544003";"BBa_J23116";"1--35";"brick";682
"BBa_K175025";"K175017";"227--1048";"brick";1988
"BBa_K544003";"BBa_B0034";"44--55";"brick";682
"BBa_K175025";"E0040";"1132--1851";"brick";1988
"BBa_K544011";"BBa_J23103";"1--35";"brick";952
"BBa_K175025";"C0040";"227--911";"brick";1988
"BBa_K544011";"BBa_B0034";"44--55";"brick";952
"BBa_K175025";"K175016";"1--220";"brick";1988
"BBa_K544012";"BBa_J23106";"1--35";"brick";682
"BBa_K544012";"BBa_B0034";"44--55";"brick";682
"BBa_K175025";"R0010";"1--200";"brick";1988
"BBa_K544013";"BBa_J23109";"1--35";"brick";952
"BBa_K175025";"B0015";"920--1048";"brick";1988
"BBa_K544013";"BBa_B0034";"44--55";"brick";952
"BBa_K175025";"B0010";"920--999";"brick";1988
"BBa_K544014";"BBa_J23106";"1--35";"brick";952
"BBa_K175025";"B0010";"1860--1939";"brick";1988
"BBa_K544014";"BBa_B0034";"44--55";"brick";952
"BBa_K175025";"R0051";"1057--1105";"brick";1988
"BBa_K545003";"BBa_Q04121";"1--1371";"brick";2645
"BBa_K175025";"B0012";"1008--1048";"brick";1988
"BBa_K545003";"BBa_C0012";"19--1146";"brick";2645
"BBa_K175025";"B0012";"1948--1988";"brick";1988
"BBa_K545003";"BBa_C0077";"1859--2645";"brick";2645
"BBa_K175025";"B0034";"209--220";"brick";1988
"BBa_K545003";"BBa_K346001";"1380--1832";"brick";2645
"BBa_K175025";"B0034";"1114--1125";"brick";1988
"BBa_K545003";"BBa_B0015";"1180--1308";"brick";2645
"BBa_K175025";"tetR";"230--846";"cds";1988
"BBa_K545003";"BBa_B0010";"1180--1259";"brick";2645
"BBa_K545003";"BBa_R0011";"1317--1370";"brick";2645
"BBa_K175025";"Help:Barcodes";"887--911";"barcode";1988
"BBa_K545003";"BBa_B0012";"1268--1308";"brick";2645
"BBa_K175025";"Stop";"1041--1041";"stop";1988
"BBa_K545003";"BBa_B0034";"1--12";"brick";2645
"BBa_K175025";"Stop";"1981--1981";"stop";1988
"BBa_K545003";"BBa_B0034";"1841--1852";"brick";2645
"BBa_K175025";"-35";"137--142";"reg";1988
"BBa_K545003";"BBa_B0034";"1380--1391";"brick";2645
"BBa_K175025";"-10";"161--166";"reg";1988
"BBa_K175025";"-35";"1071--1076";"reg";1988
"BBa_K545042";"BBa_Q04121";"63--1433";"brick";3028
"BBa_K175025";"-10";"1094--1099";"reg";1988
"BBa_K545042";"BBa_C0012";"81--1208";"brick";3028
"BBa_K545042";"BBa_E0240";"2153--3028";"brick";3028
"BBa_K175025";"CAP binding site";"89--126";"wiggle";1988
"BBa_K545042";"BBa_E0040";"2172--2891";"brick";3028
"BBa_K175025";"LacI binding site";"166--200";"wiggle";1988
"BBa_K545042";"BBa_C0040";"1460--2144";"brick";3028
"BBa_K175025";"OR2";"1057--1073";"wiggle";1988
"BBa_K545042";"BBa_B0015";"1242--1370";"brick";3028
"BBa_K175025";"OR1";"1081--1097";"wiggle";1988
"BBa_K545042";"BBa_B0010";"1242--1321";"brick";3028
"BBa_K545042";"BBa_B0010";"2900--2979";"brick";3028
"BBa_K175025";"T7 TE";"1015--1034";"h_pin";1988
"BBa_K175025";"T7 TE";"1955--1974";"h_pin";1988
"BBa_K545042";"BBa_R0040";"1--54";"brick";3028
"BBa_K545042";"BBa_R0011";"1379--1432";"brick";3028
"BBa_K545042";"BBa_B0012";"1330--1370";"brick";3028
"BBa_K545042";"BBa_B0012";"2988--3028";"brick";3028
"BBa_K175025";"PolyA";"1035--1048";"polya";1988
"BBa_K545042";"BBa_B0032";"2153--2165";"brick";3028
"BBa_K175025";"PolyA";"1975--1988";"polya";1988
"BBa_K545042";"BBa_B0034";"63--74";"brick";3028
"BBa_K545042";"BBa_B0034";"1442--1453";"brick";3028
"BBa_K175025";"SsrA";"847--880";"tag";1988
"BBa_K175026";"E0040";"558--1277";"brick";1414
"BBa_K546005";"BBa_J04031";"1185--1943";"brick";4052
"BBa_K175026";"R0010";"1--200";"brick";1414
"BBa_K546005";"BBa_C0062";"178--933";"brick";4052
"BBa_K546005";"BBa_C0062";"2266--3021";"brick";4052
"BBa_K175026";"J23008";"209--302";"brick";1414
"BBa_K546005";"BBa_E0040";"1185--1904";"brick";4052
"BBa_K175026";"B0010";"311--390";"brick";1414
"BBa_K546005";"BBa_C0061";"3273--3890";"brick";4052
"BBa_K175026";"B0010";"1286--1365";"brick";1414
"BBa_K546005";"BBa_R0063";"1--151";"brick";4052
"BBa_K175026";"R0040";"448--501";"brick";1414
"BBa_K546005";"BBa_R0063";"2089--2239";"brick";4052
"BBa_K546005";"BBa_B0010";"967--1046";"brick";4052
"BBa_K175026";"J23031";"510--551";"brick";1414
"BBa_K546005";"BBa_B0010";"1952--2031";"brick";4052
"BBa_K175026";"B0012";"399--439";"brick";1414
"BBa_K546005";"BBa_B0010";"3055--3134";"brick";4052
"BBa_K175026";"B0012";"1374--1414";"brick";1414
"BBa_K546005";"BBa_B0010";"3924--4003";"brick";4052
"BBa_K546005";"BBa_R0062";"1104--1158";"brick";4052
"BBa_K175026";"Stop";"432--432";"stop";1414
"BBa_K546005";"BBa_R0062";"3192--3246";"brick";4052
"BBa_K175026";"Stop";"1407--1407";"stop";1414
"BBa_K546005";"BBa_B0012";"1055--1095";"brick";4052
"BBa_K175026";"-35";"137--142";"reg";1414
"BBa_K546005";"BBa_B0012";"2040--2080";"brick";4052
"BBa_K175026";"-10";"161--166";"reg";1414
"BBa_K546005";"BBa_B0012";"3143--3183";"brick";4052
"BBa_K175026";"-35";"467--472";"reg";1414
"BBa_K546005";"BBa_B0012";"4012--4052";"brick";4052
"BBa_K175026";"-10";"490--495";"reg";1414
"BBa_K546005";"BBa_B0034";"160--171";"brick";4052
"BBa_K546005";"BBa_B0034";"1167--1178";"brick";4052
"BBa_K175026";"CAP binding site";"89--126";"wiggle";1414
"BBa_K175026";"LacI binding site";"166--200";"wiggle";1414
"BBa_K546005";"BBa_B0034";"2248--2259";"brick";4052
"BBa_K175026";"TetR 1";"448--466";"wiggle";1414
"BBa_K175026";"TetR 2";"473--491";"wiggle";1414
"BBa_K546005";"BBa_B0034";"3255--3266";"brick";4052
"BBa_K551000";"BBa_P1004";"35--803";"brick";837
"BBa_K551000";"BBa_J61020";"1--34";"brick";837
"BBa_K175026";"T7 TE";"406--425";"h_pin";1414
"BBa_K551000";"BBa_J61020";"804--837";"brick";837
"BBa_K175026";"T7 TE";"1381--1400";"h_pin";1414
"BBa_K553004";"BBa_K081016";"160--894";"brick";894
"BBa_K175026";"PolyA";"426--439";"polya";1414
"BBa_K553004";"BBa_C0078";"181--847";"brick";894
"BBa_K175026";"PolyA";"1401--1414";"polya";1414
"BBa_K553004";"BBa_K553002";"1--151";"brick";894
"BBa_K175026";"GFP protein";"558--1277";"protein";1414
"BBa_K553004";"BBa_B1006";"856--894";"brick";894
"BBa_K553004";"BBa_B1006";"856--894";"brick";894
"BBa_K175028";"S03520";"44--1214";"brick";1351
"BBa_K553004";"BBa_B0030";"160--174";"brick";894
"BBa_K175028";"C0012";"62--1189";"brick";1351
"BBa_K553005";"BBa_K392008";"176--1846";"brick";1983
"BBa_K175028";"B0015";"1223--1351";"brick";1351
"BBa_K553005";"BBa_K553002";"1--151";"brick";1983
"BBa_K175028";"B0010";"1223--1302";"brick";1351
"BBa_K553005";"BBa_B0015";"1855--1983";"brick";1983
"BBa_K175028";"B0012";"1311--1351";"brick";1351
"BBa_K553005";"BBa_B0010";"1855--1934";"brick";1983
"BBa_K175028";"J23119";"1--35";"brick";1351
"BBa_K553005";"BBa_B0012";"1943--1983";"brick";1983
"BBa_K175028";"B0034";"44--55";"brick";1351
"BBa_K553005";"BBa_J15001";"160--169";"brick";1983
"BBa_K175028";"lacI-LVA";"62--1189";"cds";1351
"BBa_K553006";"BBa_K392008";"182--1852";"brick";1989
"BBa_K175028";"Help:Barcodes";"1190--1214";"barcode";1351
"BBa_K553006";"BBa_R0079";"1--157";"brick";1989
"BBa_K175028";"Stop";"1344--1344";"stop";1351
"BBa_K553006";"BBa_B0015";"1861--1989";"brick";1989
"BBa_K553006";"BBa_B0010";"1861--1940";"brick";1989
"BBa_K175028";"T7 TE";"1318--1337";"h_pin";1351
"BBa_K553006";"BBa_B0012";"1949--1989";"brick";1989
"BBa_K553006";"BBa_J15001";"166--175";"brick";1989
"BBa_K553007";"BBa_K553000";"64--923";"brick";1060
"BBa_K175028";"PolyA";"1338--1351";"polya";1351
"BBa_K553007";"BBa_B0015";"932--1060";"brick";1060
"BBa_K175028";"LVA";"1151--1189";"tag";1351
"BBa_K553007";"BBa_B0010";"932--1011";"brick";1060
"BBa_K175046";"I13507";"864--1724";"brick";1724
"BBa_K553007";"BBa_B0012";"1020--1060";"brick";1060
"BBa_K175046";"C0051";"81--855";"brick";1724
"BBa_K553007";"BBa_J23100";"1--35";"brick";1060
"BBa_K175046";"E1010";"882--1562";"brick";1724
"BBa_K553007";"BBa_B0034";"44--55";"brick";1060
"BBa_K175046";"B0010";"1596--1675";"brick";1724
"BBa_K553007";"BBa_B0015";"795--923";"brick";1060
"BBa_K175046";"J13002";"1--74";"brick";1724
"BBa_K553007";"BBa_B0034";"64--75";"brick";1060
"BBa_K175046";"R0040";"1--54";"brick";1724
"BBa_K553008";"BBa_K553001";"184--822";"brick";959
"BBa_K175046";"B0012";"1684--1724";"brick";1724
"BBa_K553008";"BBa_R0079";"1--157";"brick";959
"BBa_K175046";"B0034";"63--74";"brick";1724
"BBa_K553008";"BBa_B0015";"831--959";"brick";959
"BBa_K175046";"B0034";"864--875";"brick";1724
"BBa_K553008";"BBa_B0010";"831--910";"brick";959
"BBa_K175046";"cI lambda";"84--791";"cds";1724
"BBa_K553008";"BBa_B0012";"919--959";"brick";959
"BBa_K175046";"mrfp1";"882--1556";"cds";1724
"BBa_K553008";"BBa_B0034";"166--177";"brick";959
"BBa_K175046";"Help:Barcodes";"831--855";"barcode";1724
"BBa_K553009";"BBa_K392008";"60--1730";"brick";1867
"BBa_K553009";"BBa_B0015";"1739--1867";"brick";1867
"BBa_K175046";"Stop";"1717--1717";"stop";1724
"BBa_K553009";"BBa_B0010";"1739--1818";"brick";1867
"BBa_K175046";"-35";"20--25";"reg";1724
"BBa_K553009";"BBa_B0012";"1827--1867";"brick";1867
"BBa_K175046";"-10";"43--48";"reg";1724
"BBa_K553009";"BBa_J23100";"1--35";"brick";1867
"BBa_K175046";"TetR 1";"1--19";"wiggle";1724
"BBa_K553009";"BBa_J15001";"44--53";"brick";1867
"BBa_K175046";"TetR 2";"26--44";"wiggle";1724
"BBa_K553010";"BBa_K081016";"44--778";"brick";778
"BBa_K553010";"BBa_C0078";"65--731";"brick";778
"BBa_K175046";"T7 TE";"1691--1710";"h_pin";1724
"BBa_K553010";"BBa_B1006";"740--778";"brick";778
"BBa_K553010";"BBa_B1006";"740--778";"brick";778
"BBa_K553010";"BBa_J23100";"1--35";"brick";778
"BBa_K553010";"BBa_B0030";"44--58";"brick";778
"BBa_K175046";"PolyA";"1711--1724";"polya";1724
"BBa_K557002";"BBa_K228003";"1--2938";"brick";3644
"BBa_K175046";"LVA";"792--824";"tag";1724
"BBa_K557002";"BBa_K557001";"2947--3644";"brick";3644
"BBa_K175047";"I13504";"1114--1988";"brick";1988
"BBa_K557008";"BBa_K557005";"1--3644";"brick";5028
"BBa_K175047";"P0440";"209--1048";"brick";1988
"BBa_K557008";"BBa_K557004";"1--2938";"brick";5028
"BBa_K175047";"E0040";"1132--1851";"brick";1988
"BBa_K557008";"BBa_K557006";"3653--5028";"brick";5028
"BBa_K175047";"C0040";"227--886";"brick";1988
"BBa_K557008";"BBa_C0179";"4306--5028";"brick";5028
"BBa_K175047";"R0010";"1--200";"brick";1988
"BBa_K557008";"BBa_K557001";"2947--3644";"brick";5028
"BBa_K175047";"B0010";"920--999";"brick";1988
"BBa_K557008";"BBa_C0178";"3671--4279";"brick";5028
"BBa_K175047";"B0010";"1860--1939";"brick";1988
"BBa_K557008";"BBa_B0034";"3653--3664";"brick";5028
"BBa_K175047";"R0051";"1057--1105";"brick";1988
"BBa_K557008";"BBa_B0034";"4288--4299";"brick";5028
"BBa_K175047";"B0012";"1008--1048";"brick";1988
"BBa_K564014";"BBa_K564021";"1--925";"brick";1154
"BBa_K175047";"B0012";"1948--1988";"brick";1988
"BBa_K564014";"BBa_B0015";"1--123";"brick";1154
"BBa_K175047";"B0034";"209--220";"brick";1988
"BBa_K564014";"BBa_K564000";"934--1017";"brick";1154
"BBa_K175047";"B0034";"1114--1125";"brick";1988
"BBa_K564014";"BBa_B0010";"1026--1105";"brick";1154
"BBa_K175047";"tetR";"230--846";"cds";1988
"BBa_K564014";"BBa_B0012";"1114--1154";"brick";1154
"BBa_K564014";"BBa_R0040";"864--918";"brick";1154
"BBa_K175047";"Help:Barcodes";"887--911";"barcode";1988
"BBa_K564014";"BBa_B0032";"769--781";"brick";1154
"BBa_K175047";"Stop";"1041--1041";"stop";1988
"BBa_K566004";"BBa_K566003";"80--841";"brick";841
"BBa_K175047";"Stop";"1981--1981";"stop";1988
"BBa_K566004";"BBa_R0073";"1--67";"brick";841
"BBa_K175047";"-35";"137--142";"reg";1988
"BBa_K566004";"BBa_B0034";"68--79";"brick";841
"BBa_K175047";"-10";"161--166";"reg";1988
"BBa_K566006";"BBa_K566010";"1--423";"brick";1052
"BBa_K175047";"-35";"1071--1076";"reg";1988
"BBa_K566006";"BBa_K566008";"765--1052";"brick";1052
"BBa_K175047";"-10";"1094--1099";"reg";1988
"BBa_K566006";"BBa_K566009";"436--675";"brick";1052
"BBa_K175047";"CAP binding site";"89--126";"wiggle";1988
"BBa_K566006";"BBa_R0074";"676--752";"brick";1052
"BBa_K175047";"LacI binding site";"166--200";"wiggle";1988
"BBa_K566006";"BBa_B0034";"424--435";"brick";1052
"BBa_K175047";"OR2";"1057--1073";"wiggle";1988
"BBa_K566006";"BBa_B0034";"753--764";"brick";1052
"BBa_K175047";"OR1";"1081--1097";"wiggle";1988
"BBa_K566016";"BBa_K566012";"241--990";"brick";990
"BBa_K566016";"BBa_K566000";"1--129";"brick";990
"BBa_K566016";"BBa_K091105";"130--227";"brick";990
"BBa_K175047";"T7 TE";"1015--1034";"h_pin";1988
"BBa_K566016";"BBa_B0032";"228--240";"brick";990
"BBa_K175047";"T7 TE";"1955--1974";"h_pin";1988
"BBa_K566017";"BBa_K566013";"112--834";"brick";834
"BBa_K566017";"BBa_I12006";"1--82";"brick";834
"BBa_K566017";"BBa_B0030";"91--105";"brick";834
"BBa_K175047";"PolyA";"1035--1048";"polya";1988
"BBa_K566039";"BBa_K566038";"1--750";"brick";1014
"BBa_K175047";"PolyA";"1975--1988";"polya";1988
"BBa_K566039";"BBa_K566035";"886--1014";"brick";1014
"BBa_K566039";"BBa_K566036";"780--877";"brick";1014
"BBa_K175047";"SsrA";"847--880";"tag";1988
"BBa_K566039";"BBa_K566037";"759--771";"brick";1014
"BBa_K248000";"phoA";"1--90";"reg";90
"BBa_K566040";"BBa_K566017";"1--834";"brick";971
"BBa_K248002";"nirK";"1--312";"reg";312
"BBa_K566040";"BBa_K566013";"112--834";"brick";971
"BBa_K239000";"-35 box";"201--206";"reg";233
"BBa_K566040";"BBa_B0015";"843--971";"brick";971
"BBa_K239000";"-10 box";"223--227";"reg";233
"BBa_K566040";"BBa_I12006";"1--82";"brick";971
"BBa_K239000";"CpxR";"154--171";"wiggle";233
"BBa_K566040";"BBa_B0010";"843--922";"brick";971
"BBa_K239000";"CpxR";"4--19";"wiggle";233
"BBa_K239000";"CpxR";"164--178";"wiggle";233
"BBa_K239001";"-35";"128--136";"reg";162
"BBa_K566040";"BBa_B0012";"931--971";"brick";971
"BBa_K566040";"BBa_B0030";"91--105";"brick";971
"BBa_K239001";"-10";"150--157";"reg";162
"BBa_K566042";"BBa_K566039";"1677--2690";"brick";2690
"BBa_K239001";"BaeR";"4--22";"wiggle";162
"BBa_K566042";"BBa_K566015";"1--800";"brick";2690
"BBa_K239001";"BaeR";"66--81";"wiggle";162
"BBa_K566042";"BBa_K145015";"807--1565";"brick";2690
"BBa_K239001";"CpxR";"107--120";"wiggle";162
"BBa_K566042";"BBa_K566038";"1677--2426";"brick";2690
"BBa_K239002";"-10";"147--152";"reg";160
"BBa_K566042";"BBa_K566011";"112--780";"brick";2690
"BBa_K239002";"Fnr";"4--17";"wiggle";160
"BBa_K566042";"BBa_K566035";"2562--2690";"brick";2690
"BBa_K239002";"Fnr";"110--123";"wiggle";160
"BBa_K566042";"BBa_K566036";"2456--2553";"brick";2690
"BBa_K239003";"Fnr";"4--17";"wiggle";158
"BBa_K566042";"BBa_B0014";"1574--1668";"brick";2690
"BBa_K239003";"Fnr";"110--123";"wiggle";158
"BBa_K566042";"BBa_K566001";"1--85";"brick";2690
"BBa_K239004";"Fnr";"4--17";"wiggle";52
"BBa_K566042";"BBa_B0011";"1623--1668";"brick";2690
"BBa_K239005";"-35";"98--106";"reg";139
"BBa_K566042";"BBa_B0012";"1574--1614";"brick";2690
"BBa_K239005";"-10";"126--133";"reg";139
"BBa_K566042";"BBa_K566037";"2435--2447";"brick";2690
"BBa_K239005";"Fis";"88--106";"wiggle";139
"BBa_K566042";"BBa_B0034";"94--105";"brick";2690
"BBa_K566042";"BBa_B0034";"789--800";"brick";2690
"BBa_K239005";"Fnr";"54--67";"wiggle";139
"BBa_K568000";"BBa_K322124";"1408--3660";"brick";3776
"BBa_K239005";"Fnr";"92--105";"wiggle";139
"BBa_K568000";"BBa_K322123";"1--1399";"brick";3776
"BBa_K239005";"IHF";"4--16";"wiggle";139
"BBa_K568000";"BBa_R0082";"3669--3776";"brick";3776
"BBa_K239005";"NarL";"34--45";"wiggle";139
"BBa_K568000";"BBa_J23110";"1--35";"brick";3776
"BBa_K239005";"NarL";"47--53";"wiggle";139
"BBa_K568000";"BBa_B0032";"43--54";"brick";3776
"BBa_K239005";"NarL";"57--63";"wiggle";139
"BBa_K568002";"BBa_I732017";"95--3187";"brick";3187
"BBa_K239005";"NarL";"70--76";"wiggle";139
"BBa_K568002";"BBa_I732005";"113--3187";"brick";3187
"BBa_K239006";"-35";"48--56";"reg";89
"BBa_K568002";"BBa_K238013";"1--86";"brick";3187
"BBa_K239006";"-10";"76--83";"reg";89
"BBa_K568002";"BBa_B0034";"95--106";"brick";3187
"BBa_K568003";"BBa_I732017";"55--3147";"brick";3147
"BBa_K239006";"Fis";"38--56";"wiggle";89
"BBa_K568003";"BBa_I732005";"73--3147";"brick";3147
"BBa_K239006";"Fnr";"4--17";"wiggle";89
"BBa_K568003";"BBa_I712074";"1--46";"brick";3147
"BBa_K239006";"Fnr";"42--55";"wiggle";89
"BBa_K568003";"BBa_B0034";"55--66";"brick";3147
"BBa_K239006";"NarL";"7--13";"wiggle";89
"BBa_K568007";"BBa_K081012";"44--831";"brick";831
"BBa_K239006";"NarL";"20--26";"wiggle";89
"BBa_K568007";"BBa_E0040";"65--784";"brick";831
"BBa_K568007";"BBa_B1006";"793--831";"brick";831
"BBa_K568007";"BBa_B1006";"793--831";"brick";831
"BBa_K284002";"JEN1 Promoter";"1--998";"reg";998
"BBa_K568007";"BBa_J23100";"1--35";"brick";831
"BBa_K284002";"TATA-Like";"862--873";"dna";998
"BBa_K568007";"BBa_B0030";"44--58";"brick";831
"BBa_K568008";"BBa_K568000";"1--3776";"brick";4572
"BBa_K284003";"DLD Promoter";"1--463";"reg";463
"BBa_K568008";"BBa_K322124";"1408--3660";"brick";4572
"BBa_K284003";"TATA-Like";"300--330";"dna";463
"BBa_K568008";"BBa_K322123";"1--1399";"brick";4572
"BBa_K284003";"TATA-Like";"355--372";"dna";463
"BBa_K568008";"BBa_K081012";"3785--4572";"brick";4572
"BBa_K568008";"BBa_E0040";"3806--4525";"brick";4572
"BBa_K568008";"BBa_R0082";"3669--3776";"brick";4572
"BBa_K284007";"-35";"11--16";"reg";75
"BBa_K568008";"BBa_B1006";"4534--4572";"brick";4572
"BBa_K284007";"-10";"34--39";"reg";75
"BBa_K568008";"BBa_B1006";"4534--4572";"brick";4572
"BBa_K284007";"Tray binding site";"50--75";"wiggle";75
"BBa_K568008";"BBa_B0030";"3785--3799";"brick";4572
"BBa_K284008";"-35";"69--74";"reg";133
"BBa_K568008";"BBa_J23110";"1--35";"brick";4572
"BBa_K284008";"-10";"92--97";"reg";133
"BBa_K568008";"BBa_B0032";"43--54";"brick";4572
"BBa_K284008";"Tray binding site";"108--133";"wiggle";133
"BBa_K569001";"BBa_K569000";"140--937";"brick";937
"BBa_K284008";"bend";"17--44";"misc_p";133
"BBa_K569001";"BBa_C0061";"158--775";"brick";937
"BBa_K284008";"bend";"47--68";"misc_p";133
"BBa_K569001";"BBa_K118011";"1--131";"brick";937
"BBa_K284027";"QseA";"1--243";"reg";243
"BBa_K569001";"BBa_B0010";"809--888";"brick";937
"BBa_K569001";"BBa_B0012";"897--937";"brick";937
"BBa_K176000";"R0062";"1--53";"brick";72
"BBa_K569001";"BBa_B0034";"140--151";"brick";937
"BBa_K176000";"-35";"20--25";"reg";72
"BBa_K569003";"BBa_K317028";"1--2032";"brick";2918
"BBa_K176000";"-10";"42--47";"reg";72
"BBa_K569003";"BBa_K317003";"62--2032";"brick";2918
"BBa_K176000";"luxR/HSL";"1--20";"wiggle";72
"BBa_K569003";"BBa_E0430";"2041--2918";"brick";2918
"BBa_K176000";"tetR";"54--72";"wiggle";72
"BBa_K569003";"BBa_E0030";"2059--2781";"brick";2918
"BBa_K176000";"+1";"53--53";"rarrow_p";72
"BBa_K569003";"BBa_B0010";"2790--2869";"brick";2918
"BBa_K176008";"-35";"1--6";"reg";35
"BBa_K569003";"BBa_B0012";"2878--2918";"brick";2918
"BBa_K176008";"-10";"24--29";"reg";35
"BBa_K569003";"BBa_J23111";"1--35";"brick";2918
"BBa_K176008";"NheI";"7--12";"dna";35
"BBa_K569003";"BBa_B0034";"44--55";"brick";2918
"BBa_K176008";"AvrII";"18--23";"dna";35
"BBa_K569003";"BBa_B0034";"2041--2052";"brick";2918
"BBa_K176008";"NheI";"30--35";"dna";35
"BBa_K569004";"BBa_K317028";"1--2032";"brick";2916
"BBa_K176008";"c in J23115";"17--17";"mutation";35
"BBa_K569004";"BBa_K317003";"62--2032";"brick";2916
"BBa_K176008";"t in J23115";"21--21";"mutation";35
"BBa_K569004";"BBa_E0240";"2041--2916";"brick";2916
"BBa_K176009";"-35";"1--6";"reg";35
"BBa_K569004";"BBa_E0040";"2060--2779";"brick";2916
"BBa_K176009";"-10";"24--29";"reg";35
"BBa_K569004";"BBa_B0010";"2788--2867";"brick";2916
"BBa_K176009";"NheI";"7--12";"dna";35
"BBa_K569004";"BBa_B0012";"2876--2916";"brick";2916
"BBa_K176009";"AvrII";"18--23";"dna";35
"BBa_K569004";"BBa_J23111";"1--35";"brick";2916
"BBa_K176009";"NheI";"30--35";"dna";35
"BBa_K569004";"BBa_B0032";"2041--2053";"brick";2916
"BBa_K176009";"c in J23107";"17--17";"mutation";35
"BBa_K569004";"BBa_B0034";"44--55";"brick";2916
"BBa_K176099";"J23119";"29--63";"brick";63
